ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,mode,ctrl,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,pid_p_roll,pid_d_roll,pid_i_roll,pid_p_pitch,pid_d_pitch,pid_i_pitch,u_diff_deg,u_sym_deg,left_inc_deg,right_inc_deg,left_deg,right_deg,morph_deg,left_pwm,right_pwm,morph_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set
23535,18581,38195,30123,520,0,3,0,-0.38666,0.97444,9.79707,-0.006392,-0.008522,-0.009587,5.933,1.364,30.393,7.5735,49.8337,31.7858,170.5058,869.6625,485.3298,-0.015682,0.0230028,-0.0111823,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23595,35752,24107,15856,522,0,3,0,-0.39504,0.95648,9.73363,-0.005326,-0.009587,-0.009587,5.944,1.334,30.39,7.5201,49.8153,31.8395,170.0943,873.0677,488.6896,-0.0156414,0.0228533,-0.0111792,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23636,18677,18376,15155,523,0,3,0,-0.4142,0.96845,9.76834,-0.006392,-0.010653,-0.009587,5.943,1.352,30.392,7.4701,49.8011,31.8933,169.4659,875.1124,491.172,-0.0156021,0.0227035,-0.0111777,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23684,28748,18497,15231,524,0,3,0,-0.39265,0.96247,9.80066,-0.005326,-0.007457,-0.009587,5.94,1.362,30.398,7.4245,49.7837,31.9481,168.9338,877.1422,493.6961,-0.0155549,0.0225624,-0.0111775,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23749,18570,18358,15163,525,0,3,0,-0.40103,0.96247,9.79228,-0.005326,-0.009587,-0.009587,5.932,1.383,30.404,7.3563,49.7576,32.0313,168.0822,879.8842,497.3285,-0.015482,0.022349,-0.011178,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23790,22950,18501,15292,526,0,3,0,-0.39025,0.97085,9.80904,-0.007457,-0.009587,-0.009587,5.925,1.391,30.407,7.3157,49.7427,32.0809,167.588,881.6548,499.5738,-0.0154396,0.0222219,-0.0111777,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23838,23382,18529,14900,528,0,3,0,-0.39624,0.96845,9.78271,-0.004261,-0.009587,-0.009587,5.928,1.39,30.409,7.2731,49.7281,32.1296,167.1005,883.7318,502.0013,-0.0154,0.0220918,-0.0111772,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23885,28615,18491,15278,529,0,3,0,-0.39983,0.97205,9.78031,-0.005326,-0.010653,-0.010653,5.93,1.387,30.407,7.2305,49.7143,32.1767,166.612,885.8234,504.4054,-0.015363,0.0219632,-0.0111773,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23944,18534,18461,15274,530,0,3,0,-0.39145,0.97085,9.78151,-0.003196,-0.002131,-0.008522,5.929,1.417,30.416,7.1699,49.6941,32.2473,165.8307,888.3577,507.6329,-0.0153052,0.0217745,-0.0111801,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
23992,29238,18533,15273,531,0,3,0,-0.39504,0.96845,9.79588,-0.006392,-0.008522,-0.010653,5.932,1.425,30.42,7.1261,49.6807,32.2946,165.3131,890.4869,510.0547,-0.0152706,0.0216433,-0.0111839,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24056,38979,24747,16623,533,0,3,0,-0.38906,0.98162,9.81264,-0.005326,-0.009587,-0.010653,5.943,1.403,30.421,7.0846,49.6664,32.3404,164.9354,893.1153,512.7567,-0.0152361,0.0215217,-0.0111883,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24084,24925,28064,19966,534,0,3,0,-0.39504,0.97564,9.80426,-0.006392,-0.009587,-0.010653,5.944,1.402,30.423,7.0637,49.6589,32.3647,164.7045,894.2139,514.0106,-0.0152164,0.021458,-0.0111904,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24150,18525,18365,15169,536,0,3,0,-0.40103,0.97085,9.78989,-0.006392,-0.009587,-0.010653,5.937,1.403,30.434,7.0024,49.6305,32.4434,164.0417,897.4223,517.9277,-0.0151413,0.0212633,-0.0111971,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24191,22120,18998,15790,537,0,3,0,-0.38547,0.96726,9.79228,-0.006392,-0.010653,-0.009587,5.932,1.409,30.442,6.9651,49.615,32.4908,163.5801,899.1351,520.1479,-0.0150973,0.0211431,-0.0112001,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24238,22507,18482,14835,539,0,3,0,-0.39145,0.96127,9.76355,-0.007457,-0.009587,-0.009587,5.921,1.408,30.447,6.9278,49.5966,32.5406,163.1777,901.14,522.6418,-0.0150471,0.0210219,-0.0112006,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24285,28391,18506,15289,540,0,3,0,-0.39265,0.97564,9.78151,-0.005326,-0.006392,-0.010653,5.921,1.417,30.446,6.8877,49.5845,32.5841,162.699,903.2363,525.0063,-0.0150138,0.0208997,-0.0111992,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24344,18487,18437,15254,541,0,3,0,-0.38307,0.97564,9.79348,-0.007457,-0.010653,-0.009587,5.914,1.434,30.443,6.829,49.5693,32.6473,161.8986,905.8448,528.145,-0.0149682,0.0207186,-0.0111955,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24391,28295,18585,15321,542,0,3,0,-0.39265,0.97683,9.79588,-0.006392,-0.007457,-0.010653,5.917,1.434,30.439,6.7908,49.5595,32.6871,161.446,907.971,530.4299,-0.0149409,0.0206038,-0.0111925,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24439,28328,18458,14766,544,0,3,0,-0.41061,0.98043,9.79348,-0.007457,-0.007457,-0.009587,5.915,1.444,30.432,6.7474,49.5511,32.7288,160.8824,910.1383,532.7648,-0.0149172,0.0204763,-0.0111875,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24498,18431,18440,14862,545,0,3,0,-0.39744,0.9517,9.80785,-0.005326,-0.010653,-0.009587,5.907,1.462,30.432,6.6943,49.5334,32.7924,160.1851,912.6938,535.9122,-0.0148643,0.0203068,-0.0111824,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24536,18628,38183,30047,545,0,3,0,-0.39624,0.9517,9.7851,-0.006392,-0.007457,-0.010653,5.9,1.47,30.436,6.6787,49.5244,32.8162,159.9928,913.436,536.9855,-0.0148377,0.0202522,-0.0111819,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24596,35952,24041,15838,547,0,3,0,-0.36152,1.02592,10.09036,0.002131,-0.026632,-0.010653,5.935,1.383,30.424,6.6407,49.5139,32.8626,159.7663,916.9528,540.0913,-0.014816,0.020147,-0.0111794,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24637,18615,18348,14855,548,0,3,0,-0.36631,0.95289,9.73363,-0.010653,-0.003196,-0.008522,5.912,1.421,30.438,6.5928,49.4893,32.9242,159.1209,918.7876,542.8898,-0.0147484,0.0199891,-0.0111783,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24701,38090,26000,17340,549,0,3,0,-0.38188,0.98043,9.81623,-0.007457,-0.009587,-0.009587,5.922,1.404,30.429,6.5487,49.4823,32.9636,158.5944,921.4485,545.4907,-0.0147308,0.019863,-0.0111749,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24748,28392,18445,15217,551,0,3,0,-0.39265,0.96845,9.7863,-0.005326,-0.009587,-0.009587,5.923,1.398,30.427,6.509,49.4695,33.0077,158.1463,923.903,548.137,-0.0146964,0.0197411,-0.0111707,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24790,22914,18580,15330,552,0,3,0,-0.39504,0.96007,9.78391,-0.004261,-0.007457,-0.010653,5.92,1.415,30.427,6.4714,49.4573,33.0516,157.6295,925.6966,550.3677,-0.0146596,0.0196205,-0.0111681,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24836,27341,18449,15209,554,0,3,0,-0.38906,0.96486,9.78869,-0.006392,-0.009587,-0.009587,5.915,1.418,30.43,6.436,49.4427,33.0961,157.2052,927.7004,552.7704,-0.0146181,0.0195057,-0.0111664,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24884,28737,18474,15248,555,0,3,0,-0.38906,0.98282,9.80545,-0.006392,-0.010653,-0.010653,5.918,1.417,30.422,6.3966,49.4348,33.1354,156.6863,929.869,555.084,-0.014595,0.0193871,-0.011163,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24943,18569,18427,15155,556,0,3,0,-0.39265,0.96367,9.76715,-0.005326,-0.009587,-0.010653,5.912,1.443,30.424,6.3433,49.4178,33.1977,155.9359,932.4293,558.2782,-0.0145429,0.0192146,-0.0111602,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
24991,29277,18589,15345,557,0,3,0,-0.38786,0.96606,9.77672,-0.006392,-0.009587,-0.010653,5.908,1.44,30.425,6.3097,49.4039,33.2392,155.5517,934.5219,560.6887,-0.0145039,0.0191061,-0.0111586,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25055,39014,24439,16379,559,0,3,0,-0.4118,0.95648,9.78031,-0.005326,-0.006392,-0.010653,5.909,1.436,30.427,6.2722,49.3858,33.286,155.1766,937.0643,563.5488,-0.0144575,0.0189869,-0.0111583,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25083,24629,28048,19563,560,0,3,0,-0.39744,0.96606,9.78031,-0.004261,-0.009587,-0.010653,5.91,1.438,30.428,6.2533,49.379,33.3077,154.9426,938.1466,564.7986,-0.0144388,0.0189272,-0.0111587,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25148,18527,18342,15156,562,0,3,0,-0.39145,0.97444,9.79348,-0.006392,-0.007457,-0.009587,5.912,1.438,30.434,6.2002,49.36,33.3696,154.3137,941.4719,568.5031,-0.0143868,0.0187591,-0.0111608,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25196,28820,18734,15482,563,0,3,0,-0.38307,0.97324,9.78271,-0.006392,-0.008522,-0.010653,5.911,1.441,30.437,6.1666,49.3472,33.4098,153.9098,943.553,570.8798,-0.014351,0.0186508,-0.0111626,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25237,18568,18381,14841,564,0,3,0,-0.39025,0.96127,9.7863,-0.007457,-0.008522,-0.009587,5.903,1.453,30.444,6.135,49.3334,33.4512,153.4985,945.3088,573.0884,-0.0143104,0.0185443,-0.0111643,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25285,28628,18546,15296,565,0,3,0,-0.38068,0.96726,9.79947,-0.006392,-0.007457,-0.009587,5.898,1.455,30.454,6.105,49.3173,33.4935,153.1746,947.3224,575.5045,-0.0142655,0.0184426,-0.0111667,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25350,18566,18364,15157,566,0,3,0,-0.38547,0.96965,9.7851,-0.006392,-0.008522,-0.010653,5.896,1.468,30.455,6.0543,49.3017,33.5504,152.4961,950.2176,578.8297,-0.0142199,0.0182806,-0.0111672,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25392,23130,18469,15249,567,0,3,0,-0.38666,0.97683,9.78989,-0.006392,-0.007457,-0.009587,5.895,1.475,30.458,6.0238,49.2924,33.5851,152.0954,952.0705,580.9158,-0.0141921,0.0181824,-0.0111679,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25439,28264,18363,14747,569,0,3,0,-0.38547,0.97683,9.79947,-0.006392,-0.008522,-0.010653,5.897,1.472,30.456,5.9924,49.2838,33.6189,151.7144,954.212,583.1549,-0.014168,0.0180846,-0.0111675,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25486,28738,18474,15255,570,0,3,0,-0.39265,0.96726,9.78151,-0.005326,-0.008522,-0.009587,5.897,1.472,30.459,5.9612,49.2722,33.656,151.3414,956.3076,585.4852,-0.0141353,0.0179837,-0.0111681,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25544,38306,19691,15422,571,0,3,0,-0.38666,0.97324,9.78151,-0.005326,-0.008522,-0.009587,5.903,1.457,30.462,5.9291,49.26,33.6923,151.0257,958.8894,588.1272,-0.0141041,0.0178837,-0.0111689,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25598,34783,18564,14940,573,0,3,0,-0.38307,0.97085,9.79588,-0.006392,-0.008522,-0.010653,5.901,1.448,30.468,5.899,49.2447,33.7324,150.7383,961.2927,590.7665,-0.0140633,0.0177846,-0.0111712,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25645,28589,18494,15274,575,0,3,0,-0.38188,0.96726,9.78271,-0.006392,-0.007457,-0.009587,5.901,1.451,30.469,5.8673,49.2348,33.7676,150.3386,963.4186,593.0734,-0.014035,0.0176831,-0.0111712,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25686,22125,18432,15232,576,0,3,0,-0.38307,0.97205,9.7851,-0.006392,-0.008522,-0.009587,5.898,1.465,30.471,5.8356,49.225,33.8041,149.8852,965.2078,595.1901,-0.0140049,0.0175789,-0.0111716,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25751,18572,18336,15148,577,0,3,0,-0.39983,0.97205,9.79947,-0.007457,-0.009587,-0.010653,5.896,1.484,30.472,5.7882,49.2122,33.8561,149.2316,968.1343,598.4299,-0.0139664,0.0174268,-0.0111716,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25799,29409,18336,14794,578,0,3,0,-0.38307,0.97324,9.81144,-0.006392,-0.010653,-0.010653,5.893,1.478,30.472,5.7591,49.2006,33.8921,148.8916,970.2558,600.7764,-0.0139332,0.017331,-0.0111716,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25840,22604,18005,14718,579,0,3,0,-0.3735,0.95648,9.7851,-0.005326,-0.006392,-0.009587,5.884,1.485,30.48,5.7328,49.1858,33.9308,148.5658,971.9731,602.9668,-0.0138897,0.0172371,-0.0111727,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25905,38254,26695,18462,580,0,3,0,-0.36871,0.97683,9.79707,-0.006392,-0.009587,-0.009587,5.89,1.464,30.479,5.7043,49.1768,33.9623,148.2882,974.574,605.5009,-0.0138657,0.0171481,-0.011171,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25933,26881,28141,19914,581,0,3,0,-0.39145,0.96845,9.7851,-0.005326,-0.006392,-0.009587,5.892,1.467,30.48,5.6876,49.1714,33.9807,148.0847,975.7875,606.7871,-0.0138508,0.017095,-0.0111705,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
25993,19602,18409,15217,584,0,3,0,-0.39863,0.95648,9.7456,-0.003196,-0.009587,-0.009587,5.889,1.481,30.484,5.6397,49.1546,34.0364,147.4421,978.8717,610.3173,-0.0138015,0.0169371,-0.0111704,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26057,39025,24425,16255,585,0,3,0,-0.38786,0.95648,9.76954,-0.006392,-0.012783,-0.010653,5.885,1.469,30.494,5.6098,49.1371,34.0767,147.1556,981.381,613.1348,-0.0137555,0.0168358,-0.0111735,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26091,24597,33954,25799,586,0,3,0,-0.4142,0.97205,9.77433,-0.005326,-0.010653,-0.011718,5.887,1.476,30.488,5.5893,49.1342,34.0948,146.839,982.5178,614.3484,-0.0137464,0.016773,-0.0111717,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26150,18438,18328,15142,588,0,3,0,-0.38666,0.97205,9.78031,-0.007457,-0.009587,-0.010653,5.88,1.485,30.489,5.5411,49.1167,34.1513,146.2103,985.8164,618.0585,-0.0136959,0.0166143,-0.0111702,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26198,28636,18836,15169,589,0,3,0,-0.38427,0.96965,9.80426,-0.006392,-0.009587,-0.010653,5.876,1.486,30.488,5.5121,49.1063,34.1866,145.8355,987.9078,620.3834,-0.0136648,0.0165177,-0.0111684,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26246,23877,18423,15209,591,0,3,0,-0.39025,0.96367,9.79468,-0.005326,-0.009587,-0.009587,5.875,1.491,30.487,5.481,49.0965,34.2222,145.4155,990.0732,622.7693,-0.0136354,0.0164154,-0.0111658,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26287,22013,18390,15191,592,0,3,0,-0.38188,0.96606,9.79707,-0.006392,-0.009587,-0.010653,5.869,1.503,30.488,5.4541,49.0868,34.2558,145.0343,991.8462,624.8532,-0.0136045,0.016323,-0.0111643,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26333,28189,18419,15200,593,0,3,0,-0.40462,0.96606,9.76236,-0.005326,-0.008522,-0.009587,5.871,1.514,30.482,5.4203,49.0812,34.2872,144.5265,994.0001,627.1198,-0.0135858,0.0162165,-0.0111598,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26400,19384,17969,14775,596,0,3,0,-0.38786,0.98162,9.78989,-0.005326,-0.009587,-0.010653,5.87,1.519,30.48,5.3797,49.0698,34.3329,143.9748,997.021,630.353,-0.0135498,0.0160821,-0.0111565,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26441,22748,17960,14740,597,0,3,0,-0.38427,0.96127,9.7875,-0.006392,-0.008522,-0.009587,5.866,1.528,30.484,5.3536,49.0601,34.3655,143.607,998.8093,632.4361,-0.0135194,0.015992,-0.0111556,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26488,28356,18437,15207,598,0,3,0,-0.38427,0.96606,9.78151,-0.005326,-0.009587,-0.009587,5.867,1.526,30.486,5.3273,49.0507,34.3965,143.276,1000.9079,634.6954,-0.0134916,0.015904,-0.0111549,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26551,38226,24684,16593,599,0,3,0,-0.38427,0.96606,9.78031,-0.005326,-0.009587,-0.009587,5.872,1.509,30.491,5.3015,49.0391,34.4281,143.0331,1003.4753,637.3063,-0.0134611,0.0158192,-0.0111557,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26599,29088,18408,14819,601,0,3,0,-0.38427,0.96247,9.77672,-0.006392,-0.007457,-0.009587,5.871,1.506,30.499,5.2751,49.0255,34.4632,142.7567,1005.8532,639.8969,-0.013424,0.015729,-0.0111581,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26647,29153,18449,15226,602,0,3,0,-0.38786,0.97205,9.80186,-0.006392,-0.009587,-0.010653,5.871,1.506,30.499,5.2473,49.0166,34.4953,142.3883,1008.0016,642.1995,-0.0133977,0.0156369,-0.0111584,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26693,27864,18434,15213,603,0,3,0,-0.38307,0.96606,9.79228,-0.005326,-0.008522,-0.010653,5.868,1.513,30.506,5.2204,49.0038,34.5314,142.0402,1010.0112,644.5581,-0.0133605,0.0155429,-0.0111607,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26734,21971,18383,15184,604,0,3,0,-0.38786,0.96965,9.7875,-0.005326,-0.010653,-0.010653,5.864,1.524,30.51,5.194,48.9946,34.5631,141.65,1011.7894,646.6323,-0.0133316,0.0154518,-0.0111619,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26800,19395,17994,14748,606,0,3,0,-0.37589,0.96486,9.7863,-0.005326,-0.008522,-0.010653,5.86,1.528,30.521,5.159,48.9777,34.6098,141.2234,1014.7147,649.9404,-0.0132824,0.0153286,-0.0111658,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26849,29891,18468,15241,607,0,3,0,-0.39863,0.97205,9.79707,-0.006392,-0.007457,-0.010653,5.859,1.535,30.522,5.1306,48.9695,34.6409,140.8335,1016.8903,652.2516,-0.0132582,0.0152353,-0.0111662,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26889,21971,18367,15174,608,0,3,0,-0.38666,0.96247,9.79228,-0.006392,-0.009587,-0.009587,5.853,1.546,30.528,5.1059,48.9593,34.6724,140.4788,1018.651,654.3349,-0.0132268,0.015148,-0.0111679,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26936,28082,18428,15207,609,0,3,0,-0.39863,0.96247,9.7863,-0.006392,-0.008522,-0.010653,5.853,1.549,30.527,5.0798,48.9518,34.701,140.1241,1020.7682,656.5521,-0.0132043,0.0150615,-0.0111673,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
26984,28915,18799,15566,610,0,3,0,-0.38307,0.96367,9.79827,-0.006392,-0.008522,-0.009587,5.853,1.55,30.527,5.0539,48.9442,34.7299,139.7762,1022.925,658.8064,-0.0131813,0.0149752,-0.0111663,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27042,34033,18377,15165,612,0,3,0,-0.38307,0.96726,9.79109,-0.006392,-0.007457,-0.009587,5.855,1.539,30.531,5.0282,48.9338,34.7606,139.5123,1025.5874,661.4769,-0.0131534,0.0148903,-0.0111661,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27112,38962,30715,22531,613,0,3,0,-0.38188,0.97324,9.79588,-0.006392,-0.007457,-0.009587,5.858,1.529,30.529,5.0017,48.9259,34.7896,139.2123,1028.2408,664.0698,-0.0131314,0.0148047,-0.0111645,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27140,30901,28020,19862,614,0,3,0,-0.37948,0.97683,9.79348,-0.006392,-0.008522,-0.009587,5.862,1.522,30.527,4.9874,48.9231,34.8033,139.0461,1029.6943,665.4233,-0.0131236,0.0147602,-0.0111627,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27201,19259,18097,14872,617,0,3,0,-0.38427,0.97085,9.78031,-0.006392,-0.007457,-0.009587,5.86,1.533,30.529,4.9479,48.9097,34.8499,138.4846,1032.8185,668.8635,-0.0130819,0.0146239,-0.011162,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27248,28198,18490,15257,619,0,3,0,-0.39025,0.96845,9.78869,-0.005326,-0.008522,-0.009587,5.858,1.541,30.53,4.9214,48.9011,34.8807,138.1068,1034.9272,671.1648,-0.013055,0.0145331,-0.0111615,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27295,28066,18423,15200,620,0,3,0,-0.37828,0.96845,9.7875,-0.006392,-0.007457,-0.009587,5.856,1.545,30.533,4.8974,48.8924,34.9096,137.7839,1037.0187,673.4147,-0.0130285,0.0144499,-0.0111615,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27335,21897,18373,15183,621,0,3,0,-0.39385,0.97085,9.78271,-0.006392,-0.008522,-0.010653,5.854,1.562,30.531,4.8709,48.8875,34.9368,137.3448,1038.8599,675.4174,-0.0130098,0.0143599,-0.0111592,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27383,28804,18914,15671,622,0,3,0,-0.37948,0.97085,9.80186,-0.006392,-0.008522,-0.010653,5.854,1.561,30.532,4.848,48.8799,34.9641,137.0474,1041.0022,677.6449,-0.0129862,0.0142813,-0.0111589,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
27449,18472,18349,15165,624,0,3,0,-0.38906,0.97205,9.7875,-0.006392,-0.008522,-0.010653,5.853,1.57,30.527,4.812,48.8711,35.0031,136.5139,1044.0262,680.8058,-0.0129563,0.0141583,-0.0111562,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,1500,1500,2225,0,,,,,,,,0,,,,0
