ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
2568,0.270630,-0.033813,0.978027,1.015343,0.488281,-1.708984,-0.122070,-1.980,-15.459,-1.926,-15.493,-0.019,-0.612,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2623,0.267456,-0.032593,0.981567,1.017875,0.244141,-2.197266,-0.122070,-1.902,-15.234,-1.932,-15.536,-0.064,-0.953,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2673,0.271362,-0.036987,0.967529,1.005544,-0.122070,-2.380371,0.122070,-2.189,-15.656,-1.945,-15.555,-0.286,-0.029,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2715,0.281250,-0.034546,0.970459,1.010983,-0.427246,-1.464844,0.122070,-2.039,-16.152,-1.952,-15.652,-0.125,-2.481,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2773,0.270996,-0.037231,0.930542,0.969914,-2.746582,-8.483887,1.098633,-2.291,-16.225,-1.935,-15.503,-0.268,1.234,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2823,0.248535,-0.030029,1.004517,1.035242,-0.793457,-7.690430,-0.305176,-1.712,-13.891,-1.920,-15.466,0.030,-1.565,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2873,0.265381,-0.034912,0.985229,1.020942,1.220703,1.525879,-0.244141,-2.029,-15.066,-1.942,-15.580,-0.047,-0.797,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2915,0.265991,-0.031128,0.983643,1.019447,0.244141,-0.732422,0.000000,-1.813,-15.124,-1.948,-15.608,-0.072,-0.454,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2973,0.254639,-0.030518,0.949219,0.983254,-4.150391,-8.605957,0.732422,-1.841,-15.009,-1.929,-15.385,-0.324,2.868,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3023,0.271973,-0.038208,0.994873,1.032086,1.098633,-1.342773,0.000000,-2.199,-15.279,-1.924,-15.374,0.036,-1.427,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3067,0.268188,-0.029663,1.006104,1.041657,1.403809,1.159668,-0.122070,-1.689,-14.920,-1.947,-15.540,-0.028,-2.559,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3116,0.266479,-0.032227,0.984009,1.019962,0.427246,-0.183105,0.000000,-1.876,-15.145,-1.960,-15.612,-0.090,-0.804,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3173,0.244873,-0.031738,1.007080,1.036909,4.211426,12.390137,-0.610352,-1.805,-13.660,-1.961,-15.509,0.874,5.646,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3223,0.245117,-0.026611,0.996460,1.026510,0.000000,-0.610352,-0.122070,-1.530,-13.815,-1.942,-15.413,0.188,0.850,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3273,0.267700,-0.031372,0.986938,1.023081,-0.610352,-6.225586,0.000000,-1.821,-15.169,-1.944,-15.460,-0.254,-2.556,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3325,0.243408,-0.026855,0.992310,1.022080,-0.183105,-0.732422,-0.244141,-1.550,-13.777,-1.955,-15.493,-0.294,0.716,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3373,0.248657,-0.032227,0.997314,1.028351,2.197266,3.540039,-0.244141,-1.851,-13.993,-1.957,-15.425,0.285,1.919,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
3423,0.267700,-0.031982,0.982178,1.018508,-0.427246,-1.770020,0.122070,-1.865,-15.238,-1.953,-15.442,-0.101,-1.244,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
